V11, V05, V04, V07, V06, V01, V00, V03, V24, V28, V09, V08, V23, V22, V21, V20, V27, V26, V18, V19, V25, V12, V13, V10, V02, V16, V17, V14, V15
167.21945127, 163.400638307, 117.484205599, 98.1235211116, 164.07166948, 111.095682819, 92.2910099932, 116.589883097, 871.961969175, 161.086635369, 68.6184466955, 941.838359609, 177.677467198, 181.701107777, 154.092271085, 166.109223036, 190.60656574, 599.321924618, 185.933402259, 166.437093382, 160.888119747, 152.060384788, 145.347378186, 102.509070591, 110.998215962, 151.086311201, 134.644775418, 152.84532213, 145.388024483
161.902904275, 130.120922137, 125.195125224, 97.6806684074, 130.140605063, 143.994696524, 82.4372086657, 124.511214708, 434.875314741, 197.66915856, 39.0862063919, 625.22526395, 178.260684348, 161.908849149, 161.125925148, 172.502003452, 186.096555059, 960.652398149, 251.804761706, 177.803684157, 161.592897001, 162.842968039, 159.06819887, 121.226680326, 104.599248205, 160.180333141, 138.607543249, 188.781736015, 159.602572295
181.899124638, 139.004014433, 124.412934898, 78.8692786746, 153.436590833, 132.014090696, 101.95573153, 120.663248481, 915.58746873, 186.97518064, 76.886186263, 618.872571416, 171.265832241, 169.073963, 167.665854919, 168.053164888, 174.709774704, 867.137990003, 192.021135539, 168.224130798, 167.689325594, 168.227587595, 167.289501133, 101.913001683, 115.871305405, 167.610501313, 141.972136324, 168.906538054, 167.436890932
178.088106726, 164.220643335, 138.206058159, 66.0011248106, 169.859259445, 161.069177866, 115.163007899, 134.095915601, 680.670473152, 187.383782156, 30.8182972176, 288.213600188, 186.593017682, 190.542503451, 178.599932627, 185.001798013, 188.102403448, 490.019963992, 219.696042293, 186.057344407, 179.860396097, 169.465153493, 168.543757831, 99.1859727265, 131.634206305, 177.818802618, 162.388101153, 175.867663959, 170.530177462
193.861055558, 145.453415417, 136.787438031, 78.8659625489, 169.171774225, 136.515606004, 95.6280637627, 122.561443305, 495.431281231, 171.206872632, 65.6575083476, 910.555890934, 163.492735879, 144.416075611, 141.586599291, 146.774021099, 164.252486519, 715.578691144, 201.22766444, 160.903915141, 143.771697847, 138.759488587, 138.710034201, 108.622889228, 121.155852123, 141.548340633, 132.655734508, 159.502251175, 141.323050446
192.969841171, 175.341880956, 140.282117467, 112.092602985, 188.147298126, 133.394484601, 85.4534893288, 126.548365087, 641.934289543, 131.647079104, 104.946227879, 861.648666438, 129.044736066, 135.3061717, 128.722061734, 128.873804389, 160.661483186, 391.689754733, 234.746618288, 128.913508247, 128.772035797, 143.78341114, 125.676962173, 98.2339753355, 115.964157657, 128.707721445, 125.273938472, 147.695562281, 128.465453361
172.73916123, 168.943360791, 139.662908282, 103.387971724, 170.258114585, 167.147681264, 95.7368438247, 129.676513611, 849.268902016, 176.895239437, 55.6614215719, 730.04454969, 195.290256917, 172.366117696, 159.262809149, 168.280449852, 209.998288185, 910.379261241, 171.82556866, 177.683386816, 159.289441574, 160.423759828, 159.236180197, 91.9481390898, 125.885457954, 159.262633364, 143.882497726, 178.85595025, 159.262460184
182.345850133, 160.462090231, 117.715134217, 90.3094388522, 169.851910084, 119.818314959, 107.223402381, 114.576904695, 289.606790608, 192.046563225, 63.3288579316, 741.129819747, 145.586756465, 153.226882728, 143.480828746, 143.72161531, 159.527730244, 645.497028159, 154.399640305, 144.600732821, 143.698650142, 150.4454395, 134.295965267, 99.6904228306, 113.816127476, 143.197381737, 132.489528133, 167.985019838, 142.923511563
145.655303298, 125.94866306, 116.248936293, 93.4329244888, 130.337009482, 124.275140233, 71.8736368748, 114.695000881, 649.489094162, 145.992558299, 65.3089092649, 732.119591616, 163.159154547, 143.583443734, 140.325539983, 154.265431129, 165.245508054, 453.994365763, 211.204145047, 154.290384234, 141.874482374, 142.987662301, 139.807813653, 107.935102467, 113.93743491, 140.042111444, 134.098517036, 146.739501442, 140.023451141
209.148538773, 156.005283167, 132.631201444, 96.2181777235, 183.043748636, 129.940686435, 95.0045862766, 131.166735019, 780.682360564, 170.140152877, 70.075173603, 373.977653758, 165.861868286, 161.76412897, 141.359138533, 165.536754482, 184.367063944, 801.049260541, 213.929379858, 165.815809676, 141.46919589, 142.355791491, 141.22265414, 111.900766727, 101.602797324, 141.357962979, 118.149188883, 157.52704706, 141.323067936
181.88010377, 152.590236399, 147.005189716, 85.17119084, 181.500075637, 139.075174535, 46.2010247731, 140.842363333, 168.460347951, 185.904979739, 36.6465604671, 224.922245532, 159.172232249, 145.904125501, 135.063391192, 153.777044111, 159.188455303, 625.116483372, 226.224856068, 158.412022066, 137.171246455, 156.264027391, 131.87832286, 104.981496051, 125.946755893, 133.999587006, 131.701165125, 161.9749781, 132.59516778
167.961918427, 154.65818745, 144.271398792, 106.428384912, 159.79538494, 157.968485568, 135.557218049, 140.578635338, 561.087247002, 166.036564796, 90.3885074173, 583.001078217, 186.261801638, 161.422461403, 161.293773623, 174.804106409, 197.41217614, 736.370705646, 237.41934407, 180.130166159, 161.318233447, 152.58440048, 149.233777617, 96.4913635816, 140.28149425, 158.421099479, 119.658160247, 189.002830755, 151.545297784
156.856014021, 132.850007398, 108.249692251, 97.5682510329, 149.181590661, 112.741042752, 33.4832377839, 100.036786717, 264.775041516, 178.852424049, 35.605031664, 745.664032554, 156.192997222, 164.195004776, 156.020218781, 156.020404006, 168.363121687, 200.731144981, 210.987064028, 156.08093409, 157.112086224, 152.006875831, 147.62139869, 93.4096786812, 99.1503901972, 149.554736424, 141.96269299, 156.931468887, 148.764261274
182.086267888, 143.209233542, 138.3678548, 103.508674458, 181.614167151, 123.398270081, 74.2678071474, 133.523417246, 825.999425736, 191.115410742, 87.6715508854, 804.197082728, 187.002720002, 188.272121142, 164.021906191, 181.317715596, 190.277999709, 516.251813141, 277.201424187, 186.425560591, 173.488255569, 161.161847066, 160.398721898, 105.990172704, 109.471033365, 163.523334305, 148.475243534, 162.433803014, 161.089807998
190.036640085, 169.182554615, 120.990538946, 94.6017504891, 182.917553137, 135.934328218, 76.3432870182, 99.7496038373, 873.96258895, 152.503382289, 40.6978449823, 220.500512586, 151.211839867, 156.482661166, 145.469444921, 149.847700383, 166.729531457, 399.375001905, 181.311987006, 150.233554821, 145.495615695, 160.054019373, 144.826661867, 90.5560710982, 88.7031529413, 145.32981781, 138.78237348, 183.007875662, 144.880203881
167.795144605, 148.525847052, 144.560065734, 88.9684632222, 156.989674996, 146.367859439, 80.1059111932, 131.66427384, 843.70262425, 181.662817711, 68.916093314, 450.269919119, 194.909763156, 149.110313087, 139.480610174, 181.422684583, 213.815710175, 697.471881704, 309.969678729, 184.814433072, 139.493775914, 143.407262054, 137.694322632, 109.740620029, 109.74857996, 139.434810189, 129.617581954, 143.672924206, 139.129842484
186.951695957, 179.660151677, 138.690027105, 101.379980789, 183.449674734, 129.215120907, 87.4789132304, 137.824609741, 907.496440139, 193.184015567, 47.6649251629, 653.797116068, 155.497856118, 156.441331443, 152.479355271, 153.165577157, 169.104787068, 903.841358434, 175.884290758, 155.458694822, 152.599136689, 146.671800324, 141.604766971, 98.3746051473, 126.99824619, 152.441811693, 130.99801533, 166.950922372, 149.295634746
186.984929239, 153.818687544, 121.871553292, 92.9644041395, 162.950705482, 121.865564734, 72.9523691048, 120.981325966, 561.310112345, 168.091896071, 63.0583546889, 731.609526015, 158.820066239, 136.980617501, 133.267222252, 148.86010921, 159.292142538, 270.428540819, 230.913478446, 151.931683507, 133.716540293, 139.404922429, 132.809111899, 124.512081045, 101.397054907, 133.233930557, 117.527652063, 143.417400542, 133.220692159
166.528558253, 138.021253868, 130.50229834, 101.017104536, 140.769049725, 132.583018702, 66.3202908914, 126.931302105, 207.481768291, 160.838358103, 63.7779786185, 597.597015168, 165.969487659, 174.126986734, 156.077744533, 163.019036215, 182.302472198, 255.275646633, 206.37769074, 163.117758388, 156.346903925, 161.748677622, 155.947523474, 92.1580979942, 117.374620256, 156.034172115, 153.126261015, 175.676583496, 155.975445983
176.053559772, 142.037160357, 135.562239967, 102.278725492, 175.865680111, 106.598816788, 84.6885532097, 105.574934928, 585.220622006, 197.114258773, 88.9295478692, 223.561065012, 155.029172712, 161.661518169, 152.524211629, 154.753360373, 158.961849137, 222.518516008, 208.138278628, 154.977031071, 152.598759205, 153.01490482, 151.942395454, 91.5888885217, 102.636939974, 152.491878608, 117.929801768, 154.861966297, 152.470350632
172.189301785, 171.192216933, 132.829068478, 99.2432081425, 172.079955335, 106.43722263, 89.1736976328, 131.626797448, 514.790799082, 174.696085233, 79.9005337779, 997.577249808, 166.07605599, 176.663064288, 163.218768479, 164.683991824, 172.086145822, 444.938549044, 178.793331502, 165.191370654, 164.78536194, 163.842026996, 160.775392003, 87.8173627975, 102.749919835, 162.244548471, 151.044506284, 166.181540358, 160.802070371
180.817645768, 175.472136846, 128.149144231, 97.2226441845, 177.089856046, 91.6369033169, 69.8200898159, 103.370708999, 620.018718933, 167.978412333, 36.0578661752, 837.725027961, 159.162202587, 158.038359452, 146.048323082, 159.078605477, 166.150008534, 553.244307168, 188.776160383, 159.161146458, 146.055496963, 146.276905556, 145.216905342, 94.3952871585, 85.2120005485, 146.047674715, 137.576396725, 165.129306417, 146.018695334
171.72100346, 144.612470007, 119.756604234, 93.4066831566, 154.647868257, 153.513227626, 52.6834680836, 109.251769836, 178.382604142, 155.348064441, 41.6968091888, 719.016802879, 161.606210306, 154.929445783, 149.594414031, 151.588416387, 169.685417749, 475.604824066, 173.972643695, 153.947723829, 149.676889012, 152.217769053, 148.662539659, 99.1575132453, 105.671666811, 149.556225867, 147.984075118, 154.929611633, 149.446039326
175.505452281, 160.292931171, 144.351471593, 82.9178685741, 170.757802051, 144.731944014, 85.4394852696, 140.64237031, 738.739394671, 219.559739206, 57.2122869825, 701.232112839, 176.380965554, 182.582840131, 170.760702269, 172.134768075, 180.738710714, 842.717716497, 264.709806071, 172.892933519, 176.142911199, 170.021576013, 167.76875925, 124.105691352, 137.187099576, 170.030808577, 151.965034389, 202.317215992, 169.924711738
159.156060029, 149.293026424, 125.949051647, 88.1096515078, 150.461030667, 112.929300655, 93.3659185892, 118.191311621, 497.627893867, 172.101585449, 22.8601057295, 879.440628446, 140.696953472, 171.218322914, 136.729738446, 138.592003011, 141.040276303, 752.376928457, 255.452308906, 139.410896379, 150.983333715, 135.611909165, 133.501049404, 89.4006141162, 112.000740841, 135.42679372, 127.536583268, 139.813441092, 134.612657864
175.950495095, 135.265950953, 128.199835833, 97.3781809248, 135.882850465, 147.670046185, 50.6081622254, 126.416157543, 639.524635576, 169.352620174, 85.0760032408, 982.005962875, 158.138382323, 155.744408225, 151.728555371, 156.284633981, 159.964187104, 614.357528553, 244.970568005, 157.276860039, 153.098856111, 151.942369605, 151.28362546, 90.2208518691, 100.637043035, 151.663136388, 142.735474436, 164.977292873, 151.405402841
178.240302428, 134.166666535, 132.946436156, 85.9390899862, 177.907558252, 145.529017727, 58.6071324214, 113.83678632, 581.216298442, 211.098824039, 56.4406690346, 607.275058922, 152.716994196, 146.833780621, 139.978435386, 140.207537594, 152.902040143, 486.382181286, 195.29685617, 149.215870057, 140.603357072, 144.839562132, 138.884199548, 90.6778342236, 113.148680318, 139.963047119, 116.370510605, 171.474479543, 139.947064063
223.441507384, 174.840006421, 143.719148927, 78.3514946401, 175.041126673, 105.275162236, 83.3984621233, 104.482843202, 913.867768912, 189.614845986, 15.1115688591, 293.646763757, 162.24483604, 152.355375268, 151.25753844, 151.482727285, 164.995359491, 693.465871643, 187.316267442, 151.868770454, 151.91423725, 159.461176349, 151.081463289, 105.327553104, 101.769705744, 151.246577475, 127.09650096, 178.888227431, 151.151666239
171.9111425, 160.768623322, 143.321774838, 87.446225414, 169.803873161, 159.89845784, 86.5020412237, 142.601469948, 349.731306828, 168.222715387, 9.71319664103, 836.369702845, 165.675766385, 182.12433923, 158.743609197, 163.72878921, 175.214386104, 846.603603573, 169.517318724, 163.739139095, 161.532043256, 160.223605668, 153.883947911, 104.552068667, 132.526985933, 158.515978789, 138.343803742, 191.266519316, 158.218372126
155.928333335, 155.268566693, 146.61760007, 90.7798823613, 155.809831734, 147.166221907, 61.4487143719, 120.966427321, 931.886476563, 199.901617301, 57.1093516225, 317.25812446, 156.935192225, 142.448772353, 138.71767862, 155.349141437, 163.824022684, 334.68685283, 292.841633153, 155.702849197, 138.984400984, 164.169840105, 138.277331634, 96.696905221, 118.957099637, 138.688545463, 136.279476769, 172.306101743, 138.687530941
170.189752034, 140.956073701, 131.773581231, 99.3933203675, 169.304484068, 119.878332365, 71.9240338292, 99.5928689542, 703.01087226, 190.797220387, 85.0903579521, 756.152091914, 171.471201317, 171.451605788, 166.722554248, 166.867649836, 188.676139265, 453.983604534, 218.063937542, 167.363458637, 167.509130043, 173.883642365, 163.907572807, 106.847811844, 97.7849208881, 165.699618744, 140.737924941, 183.603014183, 164.000585199
166.805016985, 144.631778594, 144.613835663, 113.323658559, 165.136813441, 175.977400046, 119.689986092, 144.585175326, 774.501464094, 181.314145951, 43.3917570812, 356.055687132, 159.993429643, 143.026888173, 141.776360485, 145.340406067, 176.945861904, 856.446119474, 175.965174181, 156.548594784, 141.869876724, 142.14542978, 141.360194155, 110.50452432, 140.414344061, 141.693926806, 129.840885262, 231.792669499, 141.497259021
155.361694214, 144.370188902, 140.812908994, 102.793877845, 152.072485895, 179.167467304, 107.784778804, 123.65536797, 178.029618979, 162.832255531, 64.1467422115, 681.142836368, 165.204352259, 160.156694945, 154.276755242, 157.153946448, 170.228613829, 472.706826108, 176.425675847, 157.154810045, 158.754982055, 151.505253045, 151.148326449, 101.165414448, 113.714701368, 152.814077523, 140.978136691, 183.993813996, 152.038821192
174.218602084, 165.698530428, 148.855473653, 85.8511000841, 168.630960156, 127.120278942, 125.009589468, 127.220968498, 999.453691403, 170.815218857, 62.0915638641, 608.118166208, 160.238518946, 160.189014308, 155.991819866, 156.501351574, 162.226556653, 617.249669331, 269.869503407, 157.443257832, 156.440971831, 154.502172665, 153.142600537, 109.155030841, 126.161772634, 155.794446051, 134.397717359, 189.7503457, 155.527605786
173.874299551, 167.870016446, 137.258514936, 105.582278418, 170.557235024, 156.967094771, 50.7105144214, 111.991553365, 671.014028662, 157.772975597, 27.6335379527, 229.846587104, 157.152940398, 155.40011796, 151.529386225, 152.676102651, 161.69403246, 582.590659733, 195.937669076, 155.489367997, 154.059132111, 147.752740437, 142.79073681, 106.968521865, 97.0404960744, 149.876965856, 136.546205939, 152.935944217, 147.759670652
183.158382206, 168.784016139, 141.463612922, 93.0763277563, 181.034980925, 122.382695391, 45.2782042544, 117.365110037, 673.311103008, 178.252709931, 42.0989496386, 371.443537012, 158.562899855, 156.253425975, 153.698752693, 158.481280377, 169.361356448, 615.306003965, 176.677972578, 158.483061216, 154.958439453, 154.024158447, 148.997161245, 104.330719947, 113.319152226, 153.264949141, 140.618261302, 167.569101334, 152.305302637
175.263105489, 153.068416876, 137.338620595, 103.930045536, 172.453930926, 129.45959544, 91.3554445085, 109.593476279, 989.500932413, 176.222134452, 98.9488563781, 779.504038609, 141.172139665, 150.617539999, 133.579050213, 140.613786606, 142.217007289, 378.523171779, 151.437729099, 141.131286599, 134.077690114, 137.229037955, 131.045047326, 102.739605466, 109.51618929, 133.527750363, 95.1877310198, 209.42811009, 131.854583757
158.959187019, 126.129030813, 122.711244813, 90.0866619324, 153.999633164, 130.489832524, 75.5075442365, 120.24295898, 288.041163982, 148.866846589, 48.7590888573, 894.413633599, 154.418699695, 165.610271871, 139.348582805, 142.155307536, 179.281435895, 416.492741855, 201.552472949, 143.999161327, 140.944966393, 151.057110645, 136.581940852, 105.912263384, 112.64111265, 139.238380232, 129.517727481, 157.542065208, 138.838980354
